expert_id,total_tokens_routed,unique_tokens_routed,top_50_tokens,top50_mass_pct,vocab_entropy,human_purity_score,human_category_label,human_syntactic_or_semantic
E137,2716,1060,cur(6.31); cz(6.31); hom(6.31); mult(6.31); Hom(6.31); lob(6.31); Sm(6.31); Somer(6.31); Ac(6.31); Cut(6.31); Androm(6.31); Bam(6.31); Grand(6.31); Mount(6.31); pyram(6.31); bio(6.31); Armoured(6.31); allot(6.31); cont(6.31); incl(6.31); char(6.31); En(6.31); dyn(6.31); ivo(6.31); du(6.31); tim(6.31); Sah(6.31); pac(6.31); Equ(6.31); gly(6.31); CN(6.31); tember(6.31); trans(6.31); tri(6.31); Brit(6.31); tem(6.31); skyscrap(6.31); NZ(6.31); mead(6.31); Bian(6.31); Northeast(6.31); Pod(6.31); Article(6.31); sequ(6.31); gre(6.31); Indi(6.31); stit(6.31); Pro(6.31); equ(6.31); mag(6.31),11.2,6.481,,,
E138,3707,1034,ined(5.86); evacuate(5.86); enclosed(5.86); relieve(5.86); routed(5.86); anchored(5.86); mined(5.86); aped(5.86); exploded(5.86); deposited(5.86); inserted(5.86); excavated(5.86); rested(5.86); grounded(5.86); nude(5.86); bombed(5.86); built(5.86); flown(5.86); conducting(5.86); airborne(5.86); disabled(5.86); weighed(5.86); carved(5.86); undertook(5.86); enrolled(5.86); allocated(5.86); repaired(5.86); halted(5.86); fitting(5.86); slowed(5.86); deceased(5.86); died(5.86); killed(5.86); born(5.86); knocked(5.86); renewed(5.86); trapped(5.86); decreased(5.86); integrated(5.86); convicted(5.86); positioned(5.86); colored(5.86); dropping(5.86); armoured(5.86); canceled(5.86); loading(5.86); disappeared(5.86); increased(5.86); active(5.86); destroyed(5.86),10.9,6.346,,,
E139,1609,306,presumed(7.07); unwilling(7.07); allegedly(7.07); insufficient(7.07); suspected(7.07); unlikely(7.07); ultimate(7.07); requiring(7.07); obvious(7.07); closest(7.07); merely(7.07); forecast(7.07); perceived(7.07); impossible(7.07); appropriate(7.07); potential(7.07); meant(7.07); scheduled(7.07); possibly(7.07); didn(7.07); sustained(7.07); Only(7.07); determined(7.07); possibility(7.07); supposed(7.07); alleged(7.07); seemed(7.07); hoped(7.07); needed(7.07); apparent(7.07); necessary(7.07); simply(7.07); estimated(7.07); expected(7.07); intended(7.07); only(7.07); originally(7.07); least(7.07); possible(7.07); enough(7.07); proposed(7.07); perhaps(7.07); likely(7.07); requested(7.07); required(7.07); planned(7.07); just(7.02); decided(7.01); seems(6.97); probably(6.96),39.0,4.658,,,
E140,3322,28,"of(5.07); ""(4.75); ""...(4.70); ](4.30); s(3.51); )(3.46); /(3.03); in(2.72); '(1.85); about(1.21); for(-0.91); ((-1.91); .(-3.34)",99.4,1.277,,,
E141,2637,599,imoto(6.35); hee(6.35); onte(6.35); umo(6.35); ente(6.35); mie(6.35); idy(6.35); mul(6.35); zel(6.35); lis(6.35); enne(6.35); wy(6.35); yan(6.35); thal(6.35); elli(6.35); aro(6.35); illo(6.35); ao(6.35); ashi(6.35); igo(6.35); ira(6.35); ima(6.35); án(6.35); lon(6.35); rell(6.35); itt(6.35); uto(6.35); nik(6.35); ox(6.35); ille(6.35); ama(6.35); na(6.35); ico(6.35); ope(6.35); tel(6.35); ey(6.35); itz(6.35); ole(6.35); wick(6.35); die(6.35); ert(6.35); ka(6.35); alle(6.35); hi(6.35); ona(6.35); dy(6.35); ya(6.35); ky(6.35); rick(6.35); mann(6.35),10.0,5.741,,,
E142,1160,45,One(7.54); another(7.54); one(7.54); nine(7.43); Two(7.42); two(7.39); three(7.36); seven(7.31); Four(7.30); five(7.29); four(7.27); eight(7.26); fourteen(7.22); six(7.21); Three(7.05); sixteen(6.80); Another(6.61); Five(6.08); some(5.86); several(5.05); well(4.50); ten(4.42); An(3.98); 1(3.36); just(3.08); A(2.75); part(2.56); only(2.44); an(2.38); a(0.45),98.2,2.673,,,
E143,2587,441,ina(6.38); angelo(6.38); iba(6.38); aguchi(6.38); xi(6.38); ini(6.38); ita(6.38); jin(6.38); yah(6.38); imo(6.38); ichi(6.38); aru(6.38); amoto(6.38); iri(6.38); elle(6.38); oda(6.38); asa(6.38); ao(6.38); ashi(6.38); agi(6.38); iki(6.38); nan(6.38); elli(6.38); aro(6.38); pa(6.38); fu(6.38); uma(6.38); utt(6.38); rick(6.38); ami(6.38); mont(6.38); ima(6.38); ji(6.38); ura(6.38); una(6.38); iner(6.38); chi(6.38); mann(6.38); ani(6.38); ki(6.38); ano(6.38); ko(6.38); ola(6.38); oe(6.38); aka(6.38); ma(6.38); ra(6.38); ham(6.38); ali(6.38); bert(6.38),19.0,5.255,,,
E144,1452,24,why(7.21); that(7.21); which(7.21); whether(6.95); how(6.55); That(6.02); where(4.11); what(3.72); when(2.64); who(2.35); this(0.86),98.8,0.965,,,
E145,3695,10,nor(5.87); and(5.74); or(5.22); then(3.80); but(3.39); also(2.14),99.8,0.329,,,
E146,1831,488,MDOT(6.88); undivided(6.88); Scenic(6.88); redevelopment(6.88); downgraded(6.88); 295(6.88); expressway(6.88); remnant(6.88); DOT(6.88); concurrency(6.88); renumbering(6.88); trunkline(6.88); Expressway(6.88); shear(6.88); alignment(6.88); Parkway(6.88); routing(6.88); roadway(6.88); weakening(6.88); trough(6.88); forecast(6.88); HP(6.88); CN(6.88); freeway(6.88); Tropical(6.88); SR(6.88); Hurricane(6.88); highway(6.88); Route(6.88); hurricane(6.88); depression(6.88); tropical(6.88); warning(6.88); westward(6.88); intensified(6.88); dissipated(6.88); upgraded(6.88); convection(6.88); CR(6.88); Highway(6.88); Interstate(6.88); 202(6.69); designation(6.69); 195(6.66); 141(6.66); route(6.65); road(6.65); storm(6.65); 129(6.62); Atlantic(6.62),36.0,5.269,,,
E147,1213,166,60th(7.47); 28th(7.47); sixteenth(7.47); tallest(7.47); 23rd(7.47); 24th(7.47); 25th(7.47); fastest(7.47); youngest(7.47); second(7.47); last(7.47); tenth(7.47); lowest(7.47); ninth(7.47); longest(7.47); oldest(7.47); 12th(7.47); sixth(7.47); seventh(7.47); scoring(7.47); fifth(7.47); earliest(7.47); eighth(7.47); scored(7.47); highest(7.47); best(7.47); fourth(7.47); final(7.47); third(7.47); first(7.47); Second(7.39); th(7.34); 15th(7.32); largest(7.27); 29th(7.21); pole(7.21); 16th(7.15); First(7.12); strongest(6.99); straight(6.99); 19th(6.94); opening(6.91); hest(6.89); 20th(6.89); 13th(6.89); 73(6.74); 2nd(6.71); extra(6.67); 17th(6.25); starting(6.15),75.1,3.875,,,
E148,3804,399,Eight(5.82); Rear(5.82); fourteen(5.82); sixteen(5.82); external(5.82); Vice(5.82); twelve(5.82); thirty(5.82); multiple(5.82); fellow(5.82); every(5.82); nine(5.82); any(5.80); eight(5.77); Two(5.76); several(5.76); Other(5.75); other(5.74); five(5.72); Three(5.72); subsequent(5.67); former(5.63); seven(5.60); three(5.58); Four(5.58); six(5.57); all(5.52); four(5.52); ten(5.52); New(5.51); various(5.50); Italian(5.50); 42(5.50); another(5.49); more(5.42); ninth(5.41); certain(5.41); specific(5.41); hundreds(5.41); two(5.37); Six(5.36); twenty(5.31); own(5.28); many(5.24); no(5.23); further(5.20); No(5.17); some(5.13); central(5.09); recent(5.09),48.3,4.901,,,
E149,2694,723,í(6.32); š(6.32); ž(6.32); Shin(6.32); Shir(6.32); Cav(6.32); Tet(6.32); Rag(6.32); Miz(6.32); Hous(6.32); Esc(6.32); Rum(6.32); Jab(6.32); Indo(6.32); Chak(6.32); Kw(6.32); Bard(6.32); Dak(6.32); Pap(6.32); Tul(6.32); Hav(6.32); Wa(6.32); Chi(6.32); Kaz(6.32); Mak(6.32); Mut(6.32); Shan(6.32); Hind(6.32); iv(6.32); Mar(6.32); ubl(6.32); Af(6.32); je(6.32); Ro(6.32); Cho(6.32); Mes(6.32); Dol(6.32); Hong(6.32); Py(6.32); Mik(6.32); rik(6.32); Pil(6.32); Kam(6.32); Dall(6.32); Nu(6.32); Tu(6.32); Bes(6.32); ib(6.32); Co(6.32); Indi(6.32),10.6,6.006,,,
E150,2117,656,resented(6.67); testify(6.67); remembers(6.67); informing(6.67); unsure(6.67); swear(6.67); pleaded(6.67); singled(6.67); testified(6.67); doubts(6.67); reacted(6.67); conceded(6.67); adds(6.67); disliked(6.67); deciding(6.67); realize(6.67); noticed(6.67); complained(6.67); commenting(6.67); asserted(6.67); proclaimed(6.67); warned(6.67); hoping(6.67); perceived(6.67); discovers(6.67); believing(6.67); realized(6.67); acknowledged(6.67); considering(6.67); identify(6.67); reveal(6.67); praising(6.67); ensure(6.67); spoke(6.67); learn(6.67); prove(6.67); criticised(6.67); hoped(6.67); believes(6.67); explains(6.67); remarked(6.67); demanded(6.67); confess(6.67); insisted(6.67); suggesting(6.67); thinking(6.67); regard(6.67); finds(6.67); hear(6.67); finding(6.67),10.4,5.797,,,
E151,2482,511,liquor(6.44); warehouse(6.44); asylum(6.44); swimming(6.44); soccer(6.44); depot(6.44); hotels(6.44); garage(6.44); jail(6.44); auction(6.44); tennis(6.44); shopping(6.44); aviation(6.44); cabin(6.44); bush(6.44); airfield(6.44); vegetation(6.44); cave(6.44); harbor(6.44); harbour(6.44); slavery(6.44); desert(6.44); lab(6.44); dinner(6.44); rugby(6.44); shops(6.44); resort(6.44); offices(6.44); courts(6.44); childhood(6.44); residence(6.44); palace(6.44); retail(6.44); apartment(6.44); ticket(6.44); sports(6.44); religion(6.44); railway(6.44); arts(6.44); table(6.44); hospital(6.44); university(6.44); street(6.44); hotel(6.44); beach(6.44); temple(6.44); theatre(6.44); basketball(6.44); library(6.44); airport(6.44),11.1,5.569,,,
E152,1633,379,Karen(7.04); Julia(7.04); Alex(7.04); Thomas(7.04); Julie(7.04); Theodore(7.04); Randy(7.04); Martha(7.04); Glenn(7.04); Gerald(7.04); Edmund(7.04); Dennis(7.04); Vincent(7.04); Nicholas(7.04); Susan(7.04); Kenneth(7.04); Malcolm(7.04); Marshal(7.04); Marie(7.04); Wayne(7.04); Mrs(7.04); Andy(7.04); Roger(7.04); Kevin(7.04); Anne(7.04); Jon(7.04); Patrick(7.04); Steven(7.04); Ian(7.04); Anna(7.04); Dave(7.04); Charlie(7.04); Christopher(7.04); Alfred(7.04); Jay(7.04); Elizabeth(7.04); Mike(7.04); Nick(7.04); Jane(7.04); Alan(7.04); Donald(7.04); Charles(7.04); Bill(7.04); James(7.04); George(7.04); John(7.04); William(7.04); David(7.04); Paul(7.04); Robert(7.04),26.8,4.890,,,
E153,4509,53,under(5.58); over(5.52); up(5.36); into(5.32); at(5.30); on(5.20); near(4.86); onto(4.80); to(4.23); around(4.21); above(4.14); off(3.99); upon(3.93); across(3.74); in(3.69); along(3.66); reached(3.62); between(3.62); through(3.60); within(3.49); together(3.41); back(3.37); towards(3.09); for(2.97); down(2.14); against(1.64); south(0.88); out(-0.25); from(-0.97); with(-1.39); by(-2.59); of(-4.81),99.5,2.231,,,
E154,3626,717,fort(5.89); River(5.89); Rivers(5.89); perimeter(5.89); ctorate(5.89); pyramid(5.89); polis(5.89); trunkline(5.89); Municipal(5.89); warehouse(5.89); cliffs(5.89); areas(5.89); coast(5.89); region(5.89); island(5.89); Republic(5.89); Kingdom(5.89); airfield(5.89); ruins(5.89); centres(5.89); frontier(5.89); Places(5.89); garage(5.89); Strait(5.89); capital(5.89); village(5.89); forest(5.89); Department(5.89); property(5.89); border(5.89); cities(5.89); Museum(5.89); Valley(5.89); district(5.89); territory(5.89); District(5.89); Government(5.89); tower(5.89); Islands(5.89); sites(5.89); Register(5.89); peninsula(5.89); Isle(5.89); radius(5.89); lakes(5.89); Territory(5.89); cave(5.89); Isles(5.89); temples(5.89); harbor(5.89),16.9,5.813,,,
E155,4545,1177,ong(5.57); hound(5.57); yah(5.57); Motors(5.57); Hercules(5.57); America(5.57); ogo(5.57); Ranch(5.57); idium(5.57); Paper(5.57); HP(5.57); Lakes(5.57); Surrey(5.57); Genesis(5.57); Rock(5.57); Mine(5.57); India(5.57); Star(5.57); France(5.57); Peak(5.57); Complex(5.57); mercury(5.57); Disc(5.57); Stern(5.57); Springs(5.57); Delta(5.57); enburg(5.57); Strait(5.57); oba(5.57); Canyon(5.57); 131(5.57); alia(5.57); Track(5.57); BA(5.57); Voice(5.57); Globe(5.57); Box(5.57); rier(5.57); Maya(5.57); GM(5.57); Symphony(5.57); Movie(5.57); Tribune(5.57); stown(5.57); itan(5.57); ER(5.57); FM(5.57); Herald(5.57); ona(5.57); Picture(5.57),6.4,6.339,,,
E156,3831,55,whereas(5.81); because(5.81); where(5.78); but(5.75); which(5.71); while(5.65); when(5.57); since(5.26); although(5.23); that(4.93); who(4.77); and(4.72); though(4.61); if(4.61); until(4.47); what(4.23); after(3.61); than(3.55); so(3.42); before(3.38); even(3.09); later(3.03); having(2.52); or(1.96); ;(1.89); only(0.30); they(0.22); )(0.11); he(-1.24); as(-2.52),99.1,2.055,,,
E157,4394,124,consisted(5.54); were(5.51); especially(5.45); are(5.43); include(5.40); consists(5.39); included(5.31); is(5.23); occurs(5.20); including(5.17); was(5.12); occurred(5.10); seemed(5.03); be(4.99); also(4.97); came(4.84); being(4.81); often(4.73); would(4.69); particularly(4.62); consisting(4.62); appear(4.52); been(4.50); had(4.47); as(4.42); might(4.03); became(4.03); began(4.02); should(3.88); resulted(3.85); probably(3.81); makes(3.74); led(3.73); become(3.71); comes(3.62); mostly(3.62); may(3.57); includes(3.45); initially(3.41); such(3.37); since(3.29); have(3.20); could(3.07); has(3.02); appeared(2.97); can(2.95); called(2.71); remained(2.65); did(2.60); once(2.56),97.0,2.792,,,
E158,3562,31,"%,(5.92); ,(4.89); "",(4.58); include(4.52); including(4.01); included(3.40); ,""(3.27); ),(2.87); —(2.44); named(2.04); ((-2.01)",99.2,0.325,,,
E159,24916,35,"!.(3.11); '.""(3.11); ...""(3.11); %.(3.11); '.(3.11); .'(3.11); ?""(3.11); "").(3.11); .)(3.11); !""(3.11); ?(3.11); .""(3.11); "".(3.11); ).(2.81); [...](2.79); .(2.52); ...(2.38); [PAD](1.70)",99.9,0.550,,,
E160,1943,615,animations(6.79); parachute(6.79); backgrounds(6.79); timing(6.79); premise(6.79); scenario(6.79); environments(6.79); mechanics(6.79); stair(6.79); storyline(6.79); gameplay(6.79); details(6.79); melody(6.79); perspective(6.79); horror(6.79); humor(6.79); architectural(6.79); dialogue(6.79); creative(6.79); interior(6.79); audio(6.79); technical(6.79); frame(6.79); graphics(6.79); architecture(6.79); camera(6.79); offensive(6.79); defensive(6.79); themes(6.79); arc(6.79); comic(6.79); quality(6.79); theme(6.79); sequence(6.79); variety(6.79); levels(6.79); nature(6.79); background(6.79); physical(6.79); core(6.79); soundtrack(6.79); plot(6.79); script(6.79); voice(6.79); scenes(6.79); mode(6.79); concept(6.79); type(6.79); future(6.79); style(6.79),17.1,5.864,,,
E161,3216,27,toward(6.07); towards(6.03); to(5.92); into(5.81); To(5.24); onto(3.48); around(2.62); back(2.56); for(2.31); –(2.17); through(1.87); with(1.09); from(0.89); about(0.52); by(-0.37); in(-0.86); of(-1.45),99.6,0.759,,,
E162,2912,4,the(4.46); The(3.71),99.9,0.302,,,
E163,2534,114,4th(6.11); her(5.89); its(5.86); his(5.70); Her(5.50); your(5.41); their(5.28); Vice(5.03); 5th(5.03); 1st(4.88); my(4.77); 3rd(4.71); 2nd(4.64); No(4.60); rear(4.54); sixth(4.54); 6th(4.32); second(4.32); 9th(4.29); our(4.27); west(4.27); My(4.24); th(3.78); s(3.62); each(3.50); -(3.50); mid(3.41); the(3.26); those(3.24); north(3.05); high(2.82); early(2.81); main(2.68); third(2.64); any(2.58); both(2.36); back(2.32); one(2.21); other(2.12); The(2.06); US(1.76); south(1.71); first(1.71); 000(0.97); him(0.95); all(0.90); a(0.21); this(0.06); '(-0.95),96.6,2.480,,,
E164,1408,351,Vikings(7.26); tackles(7.26); finishes(7.26); AAA(7.26); fixture(7.26); sprint(7.26); wrestlers(7.26); punt(7.26); Heavyweight(7.26); streak(7.26); rivalry(7.26); qualifying(7.26); Tournament(7.26); touchdowns(7.26); referee(7.26); bout(7.26); squad(7.26); legs(7.26); NBA(7.26); Bowl(7.26); Player(7.26); victories(7.26); assists(7.26); championship(7.26); drivers(7.26); tries(7.26); Championship(7.26); matches(7.26); match(7.22); Week(7.15); event(7.15); laps(7.07); lap(7.07); races(7.07); wins(7.04); champion(7.04); race(7.02); pole(6.99); catches(6.99); Rules(6.99); contest(6.97); Conference(6.97); try(6.95); teams(6.94); team(6.92); inning(6.84); pits(6.84); basketball(6.84); encounter(6.77); season(6.77),42.5,5.061,,,
E165,2091,119,VI(6.69); You(6.69); P(6.69); H(6.69); Th(6.69); II(6.69); G(6.69); V(6.69); I(6.69); Gr(6.69); IV(6.69); S(6.68); B(6.66); D(6.64); X(6.60); C(6.56); L(6.56); W(6.48); Bl(6.46); E(6.37); III(6.37); F(6.32); M(6.27); We(6.16); US(6.06); Dr(6.01); T(5.94); J(5.91); All(5.90); Bros(5.88); 1(5.86); K(5.79); ex(5.43); Me(5.37); U(5.35); R(5.14); A(5.05); b(5.00); No(4.96); we(4.92); St(4.64); North(4.54); Mr(4.37); N(4.30); O(4.20); 80(4.16); 8(4.09); Ch(4.04); 2(3.82); sub(3.75),94.5,3.666,,,
E166,1164,51,That(7.23); both(6.02); this(5.94); that(5.92); same(5.09); those(4.68); about(4.10); The(3.38); the(3.25); one(2.99); around(2.50); I(2.37); a(1.78); his(1.17); ((1.01); In(0.69); in(0.66); at(0.12); by(-0.22); as(-0.80); to(-2.03),96.7,2.013,,,
E167,1219,14,.(5.33); -(-0.84),98.7,0.124,,,
E168,1059,149,anybody(7.67); somebody(7.67); anywhere(7.67); anyone(7.67); someone(7.67); anything(7.67); none(7.67); everything(7.67); here(7.67); things(7.67); something(7.67); nothing(7.67); If(7.67); They(7.67); We(7.67); you(7.67); we(7.67); they(7.67); if(7.67); so(7.60); should(7.59); ones(7.35); So(7.35); hoping(7.25); But(7.04); yet(6.67); You(6.67); Where(6.59); might(6.50); And(6.45); whether(6.41); I(6.16); people(6.01); afterwards(5.93); others(5.86); them(5.76); those(5.67); well(5.22); instead(5.21); me(5.15); 80(5.15); themselves(5.08); then(5.01); now(4.61); there(4.24); what(4.18); may(4.04); 0(3.64); it(3.44); who(3.17),85.3,3.702,,,
E169,3413,388,60th(5.98); 28th(5.98); sixteenth(5.98); 29th(5.98); 23rd(5.98); ensuing(5.98); 25th(5.98); 24th(5.98); youngest(5.98); 21st(5.98); 8th(5.98); 11th(5.98); 14th(5.98); tenth(5.98); 9th(5.98); 12th(5.98); 15th(5.98); ninth(5.98); 13th(5.98); oldest(5.98); 6th(5.98); 16th(5.98); seventh(5.98); 18th(5.98); 3rd(5.98); 17th(5.98); 7th(5.98); 5th(5.98); eighth(5.98); 4th(5.98); Their(5.98); sixth(5.98); Each(5.98); male(5.98); 2nd(5.98); Its(5.98); whole(5.98); 19th(5.98); latter(5.98); female(5.98); fifth(5.98); same(5.98); former(5.98); previous(5.98); each(5.98); every(5.98); 1st(5.98); original(5.94); main(5.90); last(5.89),20.3,4.849,,,
E170,3993,691,Active(5.75); 910(5.75); Regardless(5.75); 460(5.75); 370(5.75); Indeed(5.75); 1799(5.75); Consequently(5.75); 380(5.75); 320(5.75); Afterwards(5.75); 900(5.75); .'(5.75); [...](5.75); Nevertheless(5.75); Eventually(5.75); Finally(5.75); 03(5.75); 750(5.75); Large(5.75); Thus(5.75); Meanwhile(5.75); 93(5.75); Here(5.75); 700(5.75); ?(5.75); ...(5.75); Further(5.75); 250(5.75); IGN(5.75); Instead(5.75); Additionally(5.75); Later(5.62); 800(5.60); 400(5.59); 175(5.58); 600(5.58); 1953(5.56); ″(5.56); Such(5.53); Also(5.46); 000(5.46); 1899(5.43); 224(5.43); Many(5.43); Then(5.43); !(5.38); 00(5.37); Construction(5.34); Yet(5.34),10.7,4.017,,,
E171,2784,1039,Wür(6.27); Bill(6.27); Don(6.27); Cent(6.27); Cors(6.27); MacL(6.27); Zam(6.27); Ace(6.27); Cly(6.27); Rut(6.27); Fle(6.27); Ir(6.27); Sk(6.27); Blind(6.27); Wyn(6.27); Voor(6.27); hap(6.27); Pak(6.27); Floor(6.27); Tenn(6.27); Bar(6.27); Mug(6.27); Kin(6.27); Daw(6.27); Rose(6.27); Matt(6.27); Pa(6.27); Jay(6.27); Rand(6.27); Mach(6.27); Hin(6.27); Cab(6.27); Belle(6.27); Kaz(6.27); Mind(6.27); Rat(6.27); Mall(6.27); Sac(6.27); Prom(6.27); Bes(6.27); Marc(6.27); testim(6.27); Aqu(6.27); Ele(6.27); Mean(6.27); Ray(6.27); Dall(6.27); Kar(6.27); Will(6.27); Wake(6.27),8.3,6.420,,,
E172,2434,23,by(6.47); from(6.46); for(6.39); between(2.26); with(2.15); against(1.36); through(1.27); into(0.94); after(0.39); at(0.23); on(0.20); in(-1.65); to(-3.10),99.5,1.340,,,
E173,3236,806,Europe(6.06); Beckham(6.06); Rudd(6.06); Slater(6.06); Ethiopia(6.06); Somme(6.06); England(6.06); Radcliffe(6.06); Petén(6.06); Britain(6.06); Virginia(6.06); Florida(6.06); Texas(6.06); China(6.06); Africa(6.06); Kent(6.06); Wales(6.06); Zealand(6.06); Anzac(6.06); Abrams(6.06); Burma(6.06); Trenton(6.06); Jaguar(6.06); Samoa(6.06); Shetland(6.06); Riverside(6.06); Rabaul(6.06); Murdoch(6.06); Goebbels(6.06); Stephens(6.06); Button(6.06); Crete(6.06); Rowling(6.06); Thanhouser(6.06); Gallipoli(6.06); Cooke(6.06); Baden(6.06); Hurley(6.06); Auckland(6.06); Sutherland(6.06); Baghdad(6.06); Malaya(6.06); Timor(6.06); Bavaria(6.06); Suez(6.06); Bryant(6.06); Dickinson(6.06); Borneo(6.06); Benson(6.06); Prague(6.06),18.7,5.881,,,
E174,50171,101,"Regarding(2.10); versus(2.10); Within(2.10); Among(2.10); Over(2.10); Throughout(2.10); About(2.10); Of(2.10); Are(2.10); Like(2.10); Unlike(2.10); For(2.10); [PAD](1.94); To(1.90); With(1.79); From(1.78); Through(1.66); Against(1.37); Between(0.78); In(0.33); like(0.18); among(0.06); above(-0.15); $(-0.18); Both(-0.22); As(-0.29); Despite(-0.38); throughout(-0.60); So(-0.63); least(-0.90); those(-1.48); than(-1.57); about(-2.22); due(-2.36); This(-2.48); ((-2.96); .(-3.77); "".(-3.78); for(-3.93); 2(-4.03); had(-4.89); to(-5.29); ""(-6.60)",99.8,0.112,,,
E175,1483,12,The(7.18); A(1.59); the(-0.48); .(-1.59); [PAD](-6.58),99.3,0.270,,,
E176,3788,16,"'.""(5.83); "").(5.83); ).(5.46); "".(5.32); .""(5.31); .(5.21); !.(4.66); ,(-4.92)",99.8,0.461,,,
E177,2552,13,of(5.71); into(0.87); from(-0.37); for(-0.75); to(-0.84); on(-2.09),99.7,0.129,,,
E178,2453,834,ith(6.46); sin(6.46); agger(6.46); ür(6.46); utt(6.46); thal(6.46); ön(6.46); haz(6.46); bish(6.46); amer(6.46); lis(6.46); ld(6.46); igh(6.46); ess(6.46); iger(6.46); avig(6.46); aste(6.46); oz(6.46); ugg(6.46); lon(6.46); rome(6.46); ort(6.46); Warren(6.46); hl(6.46); uto(6.46); umber(6.46); ami(6.46); oul(6.46); ils(6.46); ave(6.46); int(6.46); ust(6.46); aven(6.46); abin(6.46); ern(6.46); ubl(6.46); ake(6.46); ann(6.46); ark(6.46); agan(6.46); oll(6.46); lach(6.46); 竹(6.46); aney(6.46); idy(6.46); odor(6.46); roy(6.46); stit(6.46); outh(6.46); abs(6.46),11.2,6.201,,,
E179,3617,1022,enterprise(5.90); libraries(5.90); complexes(5.90); routines(5.90); palaces(5.90); elevations(5.90); receptions(5.90); conferences(5.90); exhibitions(5.90); venue(5.90); scenes(5.90); groups(5.90); environments(5.90); industries(5.90); conflicts(5.90); formations(5.90); tickets(5.90); statements(5.90); copies(5.90); episodes(5.90); matches(5.90); albums(5.90); contest(5.90); cies(5.90); agreement(5.90); structures(5.90); reforms(5.90); rains(5.90); rivalry(5.90); courses(5.90); locations(5.90); bands(5.90); interchange(5.90); ideas(5.90); rooms(5.90); sites(5.90); songs(5.90); program(5.90); storyline(5.90); facilities(5.90); sessions(5.90); armies(5.90); texts(5.90); meetings(5.90); practices(5.90); institutions(5.90); camps(5.90); streak(5.90); shops(5.90); classes(5.90),9.0,6.320,,,
E180,3428,1084,ology(5.97); ington(5.97); ickett(5.97); Rebellion(5.97); erner(5.97); abe(5.97); Ebert(5.97); Complex(5.97); Slayer(5.97); amoto(5.97); Transit(5.97); craft(5.97); ctions(5.97); ica(5.97); Times(5.97); ique(5.97); fish(5.97); Party(5.97); ari(5.97); idium(5.97); anga(5.97); trout(5.97); oba(5.97); Engineers(5.97); Places(5.97); Variety(5.97); Drama(5.97); Records(5.97); ails(5.97); Congress(5.97); aga(5.97); society(5.97); stein(5.97); Society(5.97); Republicans(5.97); alia(5.97); Movement(5.97); ente(5.97); throat(5.97); arus(5.97); appa(5.97); Headquarters(5.97); Springs(5.97); Grove(5.97); vegetation(5.97); smith(5.97); ism(5.97); ouse(5.97); ledge(5.97); una(5.97),7.3,6.333,,,
E181,2595,864,Wür(6.38); pyram(6.38); xi(6.38); Cheng(6.38); feldt(6.38); Petén(6.38); lach(6.38); imoto(6.38); Viscount(6.38); Dos(6.38); Yun(6.38); Mackin(6.38); apar(6.38); Tō(6.38); Goebel(6.38); Chun(6.38); jing(6.38); Yuan(6.38); Seth(6.38); awi(6.38); ahi(6.38); HMAS(6.38); Ji(6.38); cz(6.38); mie(6.38); Zam(6.38); Baden(6.38); Zh(6.38); Ich(6.38); jin(6.38); Tik(6.38); akon(6.38); Khmer(6.38); Chick(6.38); yah(6.38); ivo(6.38); Erik(6.38); mul(6.38); imo(6.38); Chak(6.38); Wu(6.38); Evan(6.38); atsu(6.38); Jin(6.38); akin(6.38); idan(6.38); aru(6.38); Miy(6.38); asu(6.38); Adolf(6.38),16.9,6.100,,,
E182,3024,927,ones(6.15); ways(6.15); interchanges(6.15); decks(6.15); shortages(6.15); religions(6.15); commercials(6.15); finishes(6.15); complexes(6.15); cliffs(6.15); libraries(6.15); springs(6.15); railroads(6.15); exhibitions(6.15); installations(6.15); others(6.15); scenes(6.15); names(6.15); episodes(6.15); copies(6.15); buildings(6.15); countries(6.15); shelters(6.15); polls(6.15); criteria(6.15); hotels(6.15); backgrounds(6.15); tops(6.15); pits(6.15); consoles(6.15); remixes(6.15); memoirs(6.15); xes(6.15); theatres(6.15); engagements(6.15); zones(6.15); streams(6.15); boxes(6.15); centres(6.15); scripts(6.15); errors(6.15); fees(6.15); chains(6.15); issues(6.15); forts(6.15); conditions(6.15); numbers(6.15); positions(6.15); levels(6.15); ands(6.15),10.6,6.358,,,
E183,3295,930,members(6.03); trails(6.03); worker(6.03); forwards(6.03); mother(6.03); father(6.03); vocals(6.03); friends(6.03); god(6.03); leaders(6.03); metres(6.03); parents(6.03); ferry(6.03); daughter(6.03); cattle(6.03); yards(6.03); veterans(6.03); streams(6.03); rulers(6.03); composers(6.03); actor(6.03); stones(6.03); musicians(6.03); boys(6.03); bridges(6.03); roadways(6.03); settlers(6.03); owners(6.03); predecessor(6.03); drivers(6.03); intersection(6.03); cars(6.03); kilometres(6.03); kilometer(6.03); drums(6.03); journalist(6.03); backs(6.03); champion(6.03); ruler(6.03); rocks(6.03); beams(6.03); miles(6.03); wife(6.03); board(6.03); deities(6.03); affiliate(6.03); wrestler(6.03); defendant(6.03); wrestlers(6.03); interchanges(6.03),14.4,6.213,,,
