layer,expert_id,Internal_Cohesion,External_Purity,tokens
blocks.2.ff_or_moe,23,0.2592,0.3971,"As, In, Like, After, The, At, its, By, Since, this, With, Before, For, Despite, Unlike, When, From, Following, their, During"
blocks.2.ff_or_moe,24,0.1262,0.3717,"is, a, H, an, or, K, he, r, are, s, at, in, W, it, T, al, 2, k, 1, not"
blocks.2.ff_or_moe,25,0.3482,0.3843,"The, During, When, Another, In, However, They, Following, While, He, After, On, Meanwhile, Both, .), According, This, Before, Some, There"
blocks.2.ff_or_moe,26,0.3905,0.3529,"dominant, wife, fourth, 2nd, permanent, second, largest, usual, principal, sixth, highest, fifth, flagship, third, Chief, fastest, 4th, responsible, 1st, Pure"
blocks.2.ff_or_moe,27,0.3491,0.3940,"During, However, When, After, The, In, At, This, They, Most, Another, He, On, While, Many, Following, Despite, Meanwhile, Later, Some"
blocks.2.ff_or_moe,28,0.1366,0.4032,"so, like, they, however, including, there, he, this, but, most, it, though, these, which, although, such, along, especially, as, she"
blocks.2.ff_or_moe,29,0.1566,0.2573,"-, ov, ann, run, ring, w, pur, fl, points, 22, 15, d, drive, foot, round, au, hom, point, comb, plot"
blocks.2.ff_or_moe,30,0.1596,0.4149,"15, 1, one, $, three, 10, 14, five, 20, 16, four, 750, part, 22, an, 12, wide, red, black, ten"
blocks.2.ff_or_moe,31,0.1580,0.4152,"their, the, his, those, each, these, this, its, a, her, both, other, some, every, various, them, any, non, subsequent, most"
blocks.2.ff_or_moe,32,0.1681,0.3145,"al, ha, Al, ap, Ko, ai, -, hu, ew, j, ep, oma, ', hy, ala, mal, ina, ist, op, folk"
blocks.2.ff_or_moe,33,0.2973,0.3073,"others, whole, entire, supposed, difference, situation, newly, actual, authorities, Ross, authors, groups, various, Germans, Another, fans, people, words, producers, rest"
blocks.2.ff_or_moe,34,0.0941,0.3242,"where, City, Beach, ;, County, Central, ,, Island, via, Canada, Department, International, alone, ., State, University, ', and, Castle, during"
blocks.2.ff_or_moe,35,0.1405,0.3392,"Martin, ', Mc, Scott, B, J, Thomas, Paul, D, Mar, We, He, Brown, Ben, Ar, Peter, L, Lee, Th, Tom"
blocks.2.ff_or_moe,36,0.2741,0.4293,",, ;, ., during, —, and, in, as, :, that, when, (, with, for, again, at, from, on, "",, to"
blocks.2.ff_or_moe,37,0.2112,0.3205,"be, located, considered, generally, mostly, given, usually, made, very, shown, presented, held, probably, often, sometimes, something, either, actually, found, not"
blocks.2.ff_or_moe,38,0.1803,0.2924,"War, Port, Su, Camp, No, George, Cor, Le, Charles, Mar, Army, Hel, J, Se, Or, Fort, Po, V, St, Ne"
blocks.2.ff_or_moe,39,0.1390,0.3675,"them, their, those, his, him, its, this, some, future, these, new, what, her, prevent, pro, older, many, modern, popular, each"
blocks.2.ff_or_moe,40,0.2613,0.2841,"rac, ter, ra, mo, pe, ton, rier, Skel, aff, ious, ri, ated, ial, zon, o, pet, re, fur, races, ess"
blocks.2.ff_or_moe,41,0.1937,0.4198,"but, while, although, with, and, though, which, when, despite, because, after, as, including, however, so, before, where, along, in, during"
blocks.2.ff_or_moe,42,0.3521,0.2553,"considered, part, generally, used, regular, married, Speaker, always, widely, minister, Univers, cos, kW, presented, poll, Stockport, zon, true, Shell, rac"
blocks.2.ff_or_moe,43,0.3033,0.3395,"very, important, additional, excellent, highly, estimated, 500, poor, more, better, been, significant, increased, extensive, relatively, weak, equal, crucial, thousands, minimal"
blocks.2.ff_or_moe,44,0.1964,0.3044,"were, are, have, had, ences, began, received, came, suffered, also, could, members, generally, would, started, remained, uses, made, songs, was"
blocks.2.ff_or_moe,45,0.1278,0.3655,"make, made, making, makes, give, a, him, another, them, gave, their, good, several, an, his, it, giving, create, additional, leave"
blocks.2.ff_or_moe,46,0.2045,0.3679,"that, said, how, wrote, them, stated, concluded, about, they, believed, indicated, something, their, ways, suggested, say, him, whether, claims, saying"
blocks.2.ff_or_moe,47,0.4475,0.2510,"whole, entire, lone, Another, supposed, typical, Washington, Pul, crucial, newly, someone, anus, vast, lightenment, arro, omes, hol, insists, Pros, huge"
blocks.2.ff_or_moe,48,0.1799,0.3099,"other, elsewhere, becomes, /, several, sometimes, especially, therefore, occasionally, has, Art, ran, became, spent, asked, some, remained, various, was, perhaps"
blocks.2.ff_or_moe,49,0.1308,0.4014,"to, as, considered, called, in, by, from, for, used, referred, before, at, on, after, up, out, included, one, during, described"
blocks.2.ff_or_moe,50,0.2043,0.3600,"new, small, much, similar, particular, large, brief, few, little, larger, more, greater, very, highly, huge, broad, local, wide, different, role"
blocks.2.ff_or_moe,51,0.0808,0.3632,"well, a, part, an, the, its, some, follows, one, m, his, they, having, he, opposed, though, being, as, there, late"
blocks.2.ff_or_moe,52,0.1931,0.3253,"never, made, finally, eventually, later, put, also, had, originally, actually, previously, fans, used, learn, would, brought, called, once, moved, really"
blocks.2.ff_or_moe,53,0.1632,0.3843,"later, earlier, years, further, re, soon, subsequent, subsequently, stated, thereafter, days, eventually, attempts, next, two, afterwards, early, hand, than, ex"
blocks.2.ff_or_moe,54,0.3820,0.3116,"Top, Billboard, Hot, music, chart, International, UK, Canadian, charts, 2010, magazine, sales, album, dance, Art, markets, 2011, Music, singles, FI"
blocks.2.ff_or_moe,55,0.1819,0.3924,";, ,, ., in, —, ..., to, (, during, as, and, was, from, –, made, ."", that, ""., brought, also"
blocks.2.ff_or_moe,56,0.1530,0.2842,"used, won, is, ., ong, aki, said, ne, cher, ,, ia, ley, art, ian, ee, ic, Fashion, myth, made, Rail"
blocks.2.ff_or_moe,57,0.2347,0.3994,"day, year, years, period, century, before, after, days, months, hour, ago, week, weeks, decade, earlier, when, evening, reign, of, night"
blocks.2.ff_or_moe,58,0.1771,0.3798,"another, both, neither, some, Both, although, they, The, none, whereas, instead, these, this, concurrently, those, many, their, however, each, With"
blocks.2.ff_or_moe,59,0.1735,0.3318,"also, had, ', was, finally, originally, used, ’, never, became, made, received, lost, initially, did, has, moved, continued, won, returned"
blocks.2.ff_or_moe,60,0.3335,0.2500,"dis, affected, joint, Dis, former, mis, mal, quiet, missing, information, heart, pleased, soci, cor, proportion, sect, cord, affection, original, engagement"
blocks.2.ff_or_moe,61,0.2744,0.4230,"(, and, ,, ', was, ;, —, is, ., had, who, –, that, in, has, of, for, as, or, also"
blocks.2.ff_or_moe,62,0.2992,0.3103,"its, own, Its, initial, usual, original, previous, internal, immediate, main, eighth, rapid, entire, Their, corresponding, distinctive, ensuing, highest, fourth, second"
blocks.2.ff_or_moe,63,0.3622,0.3149,"entire, fourth, third, 2009, whole, others, crucial, rest, remainder, usual, additional, improved, Illustrated, corresponding, necessary, eventual, ensuing, alternate, final, huge"
blocks.2.ff_or_moe,64,0.1083,0.4300,"those, like, the, including, a, some, one, include, two, most, several, The, included, an, :, three, four, many, both, """
blocks.2.ff_or_moe,65,0.3571,0.3140,"officially, abandoned, named, been, dist, considered, sm, owned, closely, bred, known, planned, referred, actually, briefly, recently, retired, renamed, regarded, rically"
blocks.2.ff_or_moe,66,0.2003,0.4015,"in, of, by, for, with, on, to, within, from, during, ;, before, since, that, ., at, along, used, against, made"
blocks.2.ff_or_moe,67,0.2708,0.3406,"West, East, Second, First, League, Atlantic, Eastern, Five, Central, Three, Pacific, State, Third, Middle, White, Red, European, Football, North, Old"
blocks.2.ff_or_moe,68,0.0835,0.3170,"the, be, his, make, its, a, around, back, become, their, several, create, produce, within, take, work, design, help, south, some"
blocks.2.ff_or_moe,69,0.1969,0.3347,"also, never, eventually, probably, therefore, used, usually, had, only, often, been, made, subsequently, finally, originally, found, helped, then, not, said"
blocks.2.ff_or_moe,70,0.3078,0.2830,"make, prevent, help, To, this, making, give, create, broadcast, deposit, creating, avoid, these, successfully, circum, When, interview, resh, Upon, strip"
blocks.2.ff_or_moe,71,0.1453,0.3854,"the, this, its, a, his, an, their, her, about, these, what, it, per, over, each, any, people, at, both, all"
blocks.2.ff_or_moe,72,0.2366,0.3383,"-, metal, rock, blue, production, steel, ball, music, fish, culture, mining, works, wood, guitar, sh, industry, paper, quality, pop, coal"
blocks.2.ff_or_moe,73,0.3280,0.3275,"storm, tropical, main, waters, cus, center, eastern, north, Harbor, United, same, southwest, west, Bay, northwest, bay, lowest, River, basin, northeast"
blocks.2.ff_or_moe,74,0.1773,0.4320,"their, the, its, what, this, his, these, them, upon, some, her, him, several, how, another, a, those, it, many, any"
blocks.2.ff_or_moe,75,0.1396,0.3175,"', itself, ’, originally, film, also, completed, genre, initially, floor, was, name, community, version, subsequently, department, of, eventually, changed, team"
blocks.2.ff_or_moe,76,0.1506,0.3890,"the, a, their, his, several, various, another, its, an, what, this, two, using, these, them, her, early, each, into, five"
blocks.2.ff_or_moe,77,0.2662,0.4233,";, ., by, with, at, when, ,, during, in, after, as, —, because, to, on, and, due, before, while, into"
blocks.2.ff_or_moe,78,0.1269,0.3053,"own, two, under, private, block, state, one, cover, separate, personal, Under, contract, stand, house, way, span, command, Russian, newly, self"
blocks.2.ff_or_moe,79,0.5088,0.2784,"meanwhile, wise, Though, however, Nevertheless, ably, ically, antly, rical, Instead, historian, Initially, enced, Similar, Unfortunately, Less, ultane, pted, ging, Life"
blocks.2.ff_or_moe,80,0.2242,0.3909,";, and, ,, ., —, during, which, that, were, ', as, was, are, at, while, where, after, would, when, ("
blocks.2.ff_or_moe,81,0.1014,0.3863,"a, some, his, another, the, several, each, its, With, eight, two, an, strong, three, their, holding, children, only, one, hold"
blocks.2.ff_or_moe,82,0.2062,0.3013,"ts, i, ly, du, te, k, u, ting, ten, Officer, ted, y, ge, le, ters, us, ging, tic, gas, ta"
blocks.2.ff_or_moe,83,0.4091,0.2618,"version, Indian, 6th, Chinese, Further, atre, Finally, replies, ovsky, plot, 9th, male, zie, female, edition, double, fourth, Austrian, Egyptian, troops"
blocks.2.ff_or_moe,84,0.0790,0.3791,"to, up, a, down, p, from, able, with, the, fire, hol, again, on, made, out, in, front, into, some, back"
blocks.2.ff_or_moe,85,0.0850,0.3553,"did, do, not, does, the, most, what, it, this, more, so, doing, have, both, actually, go, left, its, done, also"
blocks.2.ff_or_moe,86,0.1845,0.3646,"small, very, 4, relatively, large, 30, 1, wider, 3, few, 2, 6, 19, whole, seven, wide, 0, series, pair, triple"
blocks.2.ff_or_moe,87,0.1285,0.3649,"the, this, The, their, a, his, an, various, September, these, several, April, what, February, both, late, which, its, another, March"
blocks.2.ff_or_moe,88,0.3169,0.3870,"The, This, In, When, During, They, However, At, From, Another, These, With, But, He, Part, After, Meanwhile, Both, Head, .)."
blocks.2.ff_or_moe,89,0.5942,0.2511,"nas, illas, crucial, arro, newly, senior, 457, vast, corps, chev, estival, Make, insky, younger, 127, dick, newer, iggins, DO, quint"
blocks.2.ff_or_moe,90,0.1331,0.3788,"which, whom, whose, they, where, many, although, who, he, she, though, including, introduced, each, caused, it, the, several, previously, allowing"
blocks.2.ff_or_moe,91,0.1019,0.3650,"the, their, his, a, both, within, one, outside, its, behind, her, around, an, across, being, this, various, those, two, 25"
blocks.2.ff_or_moe,92,0.2685,0.4234,"while, as, by, with, ;, ,, at, was, when, during, ., in, from, and, right, that, after, —, is, for"
blocks.2.ff_or_moe,93,0.2196,0.3552,"staff, executive, voice, school, class, company, assistant, team, ship, relationship, director, body, train, James, role, system, guest, group, military, board"
blocks.2.ff_or_moe,94,0.1121,0.3541,"the, which, these, both, this, their, some, his, various, most, that, each, subsequent, mid, any, its, return, a, right, late"
blocks.2.ff_or_moe,95,0.1737,0.4469,"his, several, both, these, the, various, him, some, them, many, this, each, two, those, their, another, what, a, about, her"
blocks.2.ff_or_moe,96,0.3204,0.2898,"middle, portion, stages, end, walls, third, summer, side, section, levels, 16th, phase, eastern, 12th, stage, 18th, edge, 13th, fall, reaches"
blocks.2.ff_or_moe,97,0.1219,0.3920,"and, which, but, or, who, with, as, including, where, while, making, although, along, though, has, [, "", whose, both, then"
blocks.2.ff_or_moe,98,0.3529,0.3991,"third, second, fourth, first, fifth, sixth, seventh, century, last, final, year, largest, ninth, eighth, place, tenth, 12th, generation, 16th, highest"
blocks.2.ff_or_moe,99,0.0868,0.3868,"which, where, the, who, whose, both, a, some, The, an, and, May, In, D, most, New, that, C, although, what"
blocks.2.ff_or_moe,100,0.1110,0.3246,"II, ', 2, P, made, Y, M, J, /, X, F, 1, Q, were, S, 24, B, would, V, 4"
blocks.2.ff_or_moe,101,0.3304,0.3841,"When, They, The, With, whereas, This, There, While, He, It, [...], Many, During, Some, keeping, She, [PAD], Both, whatever, Then"
blocks.2.ff_or_moe,102,0.4327,0.2989,"storm, hurricane, cyclone, storms, depression, quickly, forecast, offshore, developed, slowly, gradually, tropical, caused, system, Hurricane, issued, winds, struck, intensity, convection"
blocks.2.ff_or_moe,103,0.4168,0.3339,"ized, ised, ed, izing, istic, ation, ist, able, ive, ful, ization, ically, ator, ified, isation, ated, ively, ing, ific, ating"
blocks.2.ff_or_moe,104,0.1648,0.3120,"com, ."", 35, In, 5, 8, ., ""., After, White, 34, 4, Although, 50, 6, Mack, 47, At, 44, N"
blocks.2.ff_or_moe,105,0.2497,0.3012,"’, River, ', –, Valley, ian, High, Brothers, County, Family, Memorial, City, Street, Music, Hill, &, Bridge, University, Free, Miller"
blocks.2.ff_or_moe,106,0.1997,0.3220,"De, Bro, mo, Me, Th, Gar, Je, c, Br, Le, Pe, b, Com, Be, gro, Di, pe, Sc, Se, Gu"
blocks.2.ff_or_moe,107,0.2700,0.4225,",, ., ;, and, —, in, that, to, –, (, as, at, during, or, ""., on, ."", ', :, with"
blocks.2.ff_or_moe,108,0.3305,0.3040,"design, quality, activity, players, books, planning, creation, sales, numbers, designs, ized, games, mis, studies, board, conduct, characters, analysis, works, avoid"
blocks.2.ff_or_moe,109,0.2028,0.4227,"and, was, is, (, —, In, He, in, made, The, with, has, as, or, to, ', he, for, not, from"
blocks.2.ff_or_moe,110,0.2572,0.2915,"former, latter, resulting, proposed, highest, pair, first, youngest, third, result, second, trio, main, fourth, newly, central, principal, Department, tension, remainder"
blocks.2.ff_or_moe,111,0.1544,0.4028,"which, although, thus, despite, when, so, because, therefore, later, hence, then, she, though, whose, even, another, while, sometimes, that, after"
blocks.2.ff_or_moe,112,0.1209,0.3860,"them, him, his, the, their, another, a, several, her, additional, it, many, an, themselves, gave, numerous, lists, its, The, portions"
blocks.2.ff_or_moe,113,0.1907,0.3415,"also, made, finally, had, did, took, eventually, was, would, released, who, asked, then, became, won, announced, therefore, never, later, subsequently"
blocks.2.ff_or_moe,114,0.0604,0.3345,"to, home, goal, of, for, made, coming, ship, was, game, book, ability, house, run, on, being, base, trip, boat, site"
blocks.2.ff_or_moe,115,0.3204,0.3881,"The, On, During, It, However, At, They, While, Following, Several, Some, In, )., After, "")., %., ""., According, These, .)."
blocks.2.ff_or_moe,116,0.1326,0.3843,"after, when, while, during, following, ;, saw, 2011, but, shortly, followed, where, called, ,, through, AD, and, before, 000, despite"
blocks.2.ff_or_moe,117,0.3309,0.2778,"emerging, others, remaining, Del, same, proceeds, French, sudden, supposed, latter, 2009, previous, demands, signing, changes, actual, University, subsequent, usual, incoming"
blocks.2.ff_or_moe,118,0.2918,0.4251,"and, but, as, which, with, while, in, ,, to, or, ;, from, for, ., that, on, during, at, before, who"
blocks.2.ff_or_moe,119,0.1674,0.4035,"they, he, however, she, there, these, resulting, This, With, The, respectively, He, They, These, Most, this, despite, though, without, including"
blocks.2.ff_or_moe,120,0.2335,0.4258,"west, east, south, north, northwest, southwest, of, northeast, side, southeast, coast, eastern, near, city, central, rear, forward, town, and, left"
blocks.2.ff_or_moe,121,0.3411,0.3047,"largest, best, most, highest, usual, necessary, equivalent, strongest, longest, only, result, better, biggest, sole, ric, expected, greatest, least, lowest, basis"
blocks.2.ff_or_moe,122,0.0986,0.3258,"them, are, up, their, from, him, have, between, around, out, able, its, ulates, these, ulate, ered, only, either, themselves, is"
blocks.2.ff_or_moe,123,0.0890,0.3149,"ing, ,, ed, ;, from, ., ting, and, with, to, pit, out, ers, ping, able, or, -, —, ings, zone"
blocks.2.ff_or_moe,124,0.4536,0.4183,"000, million, 500, 600, 300, 800, 200, 700, km, 900, 400, 250, CE, pounds, 00, 750, m, thousand, miles, %"
blocks.2.ff_or_moe,125,0.1925,0.2893,"there, There, are, were, here, offered, include, have, called, can, aren, follow, come, never, announced, Sid, included, right, little, confirmed"
blocks.2.ff_or_moe,126,0.0990,0.3393,"were, who, ;, like, that, players, members, ., including, from, ,, fans, are, —, mith, have, across, and, during, throughout"
blocks.2.ff_or_moe,127,0.2769,0.3148,"same, month, sort, year, day, kind, whole, period, week, varied, time, entire, This, particular, type, word, decade, result, problem, occasion"
blocks.2.ff_or_moe,128,0.1518,0.3083,""",, ""., [, ', ..., "", ,"", ."", -, is, "";, ,, ""), /, –, House, ., ’, (, and"
blocks.2.ff_or_moe,129,0.1810,0.3634,"who, ., ;, during, could, at, in, when, should, ,, would, as, also, and, were, to, not, ', before, that"
blocks.2.ff_or_moe,130,0.2559,0.3532,"own, newly, final, previous, last, father, entire, initial, Fourth, main, private, ré, natural, mother, upcoming, fourth, family, chosen, latest, second"
blocks.2.ff_or_moe,131,0.1018,0.2914,"im, g, c, f, rot, 2, 1, sub, n, dr, b, ion, aff, m, war, str, ab, col, trans, ."
blocks.2.ff_or_moe,132,0.1738,0.3397,"ship, ', John, who, Richard, William, Robert, Frank, Joseph, President, Bob, design, George, member, Harry, ’, of, writer, model, Peter"
blocks.2.ff_or_moe,133,0.0910,0.3487,"the, On, their, a, his, its, an, top, various, 27, this, behalf, what, February, her, 29, July, on, both, September"
blocks.2.ff_or_moe,134,0.1461,0.4309,"but, But, except, although, However, though, not, failed, yet, however, sometimes, they, ultimately, with, called, there, otherwise, then, just, this"
blocks.2.ff_or_moe,135,0.3972,0.3296,"last, Another, fifth, fourth, sort, tiny, twenty, third, crucial, successful, final, significant, seventh, famous, prominent, quint, thirty, Arabia, tenth, 178"
blocks.2.ff_or_moe,136,0.1322,0.3742,"on, out, went, upon, with, together, focused, around, into, up, away, along, forward, worked, slowly, their, alongside, back, directly, down"
blocks.2.ff_or_moe,137,0.5628,0.2483,"istan, Finally, revised, List, wasps, vast, arro, rigid, iden, "")., Another, Knox, Three, proposed, atre, Fowler, antha, Gott, Chambers, Jeffrey"
blocks.2.ff_or_moe,138,0.0916,0.3280,"/, 12, new, A, 10, 100, An, 15, non, Sau, personal, their, 1, Little, 5, h, pro, free, 16, Top"
blocks.2.ff_or_moe,139,0.3212,0.2804,"relationship, submarine, -, results, person, cruiser, carrier, status, format, condition, period, crowd, film, collision, overnight, scenario, DI, game, record, capability"
blocks.2.ff_or_moe,140,0.3091,0.3296,"born, friends, armed, located, connected, resident, dead, engaged, occupied, without, owned, male, considered, active, married, lived, aged, found, student, released"
blocks.2.ff_or_moe,141,0.1462,0.3437,"the, through, south, north, out, parallel, across, down, into, along, back, passes, running, west, away, east, its, them, towards, their"
blocks.2.ff_or_moe,142,0.2825,0.3411,"really, always, ], actually, never, have, didn, know, gonna, Just, simply, guys, I, does, ..., bad, ft, you, We, won"
blocks.2.ff_or_moe,143,0.2893,0.4681,";, ., ,, —, for, with, :, –, as, in, on, during, (, and, or, by, ."", after, from, to"
blocks.2.ff_or_moe,144,0.0930,0.3710,"s, t, ve, ll, d, H, N, re, One, Don, Un, 88, I, rough, em, G, original, Their, 80s, we"
blocks.2.ff_or_moe,145,0.1390,0.3146,"', (, ,, who, was, had, —, and, ’, ., ;, would, County, as, also, continued, in, is, Park, Smith"
blocks.2.ff_or_moe,146,0.1566,0.3079,"other, sometimes, perhaps, possibly, others, his, bo, military, bu, final, maintain, dis, future, ub, therefore, Pap, many, least, even, af"
blocks.2.ff_or_moe,147,0.2735,0.3049,"system, process, nature, mission, black, relationship, feature, site, route, energy, party, letter, event, activities, ive, center, society, secret, plot, community"
blocks.2.ff_or_moe,148,0.2756,0.3072,"game, team, original, same, entire, show, story, heading, rules, score, lives, fourth, proceedings, worse, trouble, fans, various, album, inaugural, chest"
blocks.2.ff_or_moe,149,0.2880,0.4532,"', ., ,, ;, and, in, as, —, on, during, to, after, (, with, for, at, when, who, ’, from"
blocks.2.ff_or_moe,150,0.1554,0.3205,"&, Young, E, Re, My, O, De, Power, St, B, Blue, Life, girls, Love, Lo, All, An, Men, W, Light"
blocks.2.ff_or_moe,151,0.0688,0.3469,"for, from, control, of, on, by, assistance, equipment, to, status, protection, distribution, responsibility, ful, over, towards, with, support, between, ing"
blocks.2.ff_or_moe,152,0.1392,0.4109,"by, in, to, given, with, as, written, for, on, from, alongside, upon, through, along, at, via, released, after, against, directed"
blocks.2.ff_or_moe,153,0.0925,0.3267,"(, m, per, ., miles, /, q, ;, km, é, t, ,, Show, j, without, ou, using, feet, F, metres"
blocks.2.ff_or_moe,154,0.1024,0.3529,"these, another, s, former, this, their, subsequent, two, additional, good, Another, more, younger, previous, future, next, King, total, all, Kaiser"
blocks.2.ff_or_moe,155,0.1242,0.3464,"', ,, and, was, is, ., ;, (, —, has, had, et, ix, :, Rock, -, ’, ia, Ho, u"
blocks.2.ff_or_moe,156,0.2709,0.3295,"very, little, historical, southern, highly, uncertain, northern, enough, much, evidence, considering, small, dark, good, positive, clear, poor, legal, somewhat, bright"
blocks.2.ff_or_moe,157,0.3306,0.3740,"Of, Other, these, Among, Both, Some, The, Those, These, Many, reasons, subsequent, Most, Several, Two, contemporary, sources, recent, From, things"
blocks.2.ff_or_moe,158,0.2848,0.2669,"1st, same, Mary, 1950, Seven, Duke, Great, Com, 2006, En, French, 2nd, Sy, highest, beginning, majority, royal, International, importance, Rid"
blocks.2.ff_or_moe,159,0.1714,0.3664,";, ., (, ,, of, is, or, and, that, —, has, design, :, from, which, -, ("", system, can, during"
blocks.2.ff_or_moe,160,0.3351,0.3938,"slightly, also, initially, originally, held, subsequently, finally, considered, eventually, quickly, featured, largely, therefore, gradually, briefly, ultimately, partly, released, probably, heavily"
blocks.2.ff_or_moe,161,0.2646,0.4403,",, ;, —, and, ., (, with, that, for, as, :, where, when, –, during, at, of, while, from, after"
blocks.2.ff_or_moe,162,0.2083,0.3395,"be, actually, have, come, release, really, do, take, know, simply, match, make, go, move, change, give, present, keep, hold, not"
blocks.2.ff_or_moe,163,0.3163,0.3730,"business, industry, community, system, school, department, team, management, library, company, program, education, press, establishment, market, area, situation, centre, environment, scene"
blocks.2.ff_or_moe,164,0.2377,0.3225,"report, press, article, book, shortly, of, statement, that, scene, concerning, committee, regarding, agreement, announcement, treaty, which, route, party, plans, rumors"
blocks.2.ff_or_moe,165,0.2801,0.2930,"heavy, young, local, damaged, portions, nearby, wooden, elements, resistance, burning, destroyed, small, large, disabled, areas, Russian, reputation, British, white, wounded"
blocks.2.ff_or_moe,166,0.3068,0.3342,"Another, reason, nine, prominent, alternate, $, good, representative, sixth, smaller, highly, seventh, important, another, crucial, double, big, third, utton, fourth"
blocks.2.ff_or_moe,167,0.1709,0.4125,"although, though, because, but, they, when, despite, while, which, so, their, yet, except, according, whereas, thus, eventually, some, he, even"
blocks.2.ff_or_moe,168,0.2591,0.4383,";, —, ,, (, ., and, for, in, of, –, with, on, which, as, that, to, was, /, ""., ("""
blocks.2.ff_or_moe,169,0.1910,0.3207,"magazine, !, :, —, Music, ;, International, News, School, published, ("", Magazine, Guide, ,, Studios, Live, (, Film, Club, sold"
blocks.2.ff_or_moe,170,0.0964,0.3412,"head, bed, -, design, car, work, book, space, line, gun, house, floor, boat, with, chain, plane, case, number, style, ,"
blocks.2.ff_or_moe,171,0.1336,0.3995,"a, their, his, some, the, an, both, another, part, one, its, no, several, little, just, 15, six, five, $, two"
blocks.2.ff_or_moe,172,0.1317,0.3831,"000, million, and, 7, 500, but, while, 5, as, 4, which, 8, 6, she, 800, 3, 200, 100, Y, when"
blocks.2.ff_or_moe,173,0.1434,0.3561,"they, he, it, there, when, though, If, When, she, while, where, how, although, these, you, much, why, many, small, larger"
blocks.2.ff_or_moe,174,0.3182,0.3195,"ai, ana, ak, ip, ab, Kal, ae, Mah, ano, ay, Hoy, ama, Yam, ul, ar, bas, Ter, ali, ya, u"
blocks.2.ff_or_moe,175,0.3579,0.2803,"36, 14, Young, 000, 22, Pure, Divisions, Kaiser, older, 1905, Standard, 37, s, 34, 88, 600, entire, 39, younger, 2nd"
blocks.2.ff_or_moe,176,0.0854,0.3224,"such, as, Such, many, human, these, including, this, like, un, so, emerged, come, large, natural, include, big, a, ango, more"
blocks.2.ff_or_moe,177,0.1177,0.3027,"be, en, as, b, um, Hay, y, ya, pe, j, ik, h, is, i, f, bad, get, had, ak, wit"
blocks.2.ff_or_moe,178,0.2215,0.3218,"also, made, occasionally, used, served, helped, featured, considered, briefly, eventually, only, often, had, frequently, initially, managed, never, special, sometimes, held"
blocks.2.ff_or_moe,179,0.2713,0.4210,"., ;, is, ,, (, was, —, and, as, ', in, :, or, were, on, are, had, ("", by, to"
blocks.2.ff_or_moe,180,0.2973,0.3910,"military, government, soldiers, English, army, troops, political, German, international, American, foreign, Jewish, European, forces, language, citizens, naval, Indian, opposition, authorities"
blocks.2.ff_or_moe,181,0.3036,0.3174,"newly, future, senior, younger, ""..., new, entire, young, upcoming, older, Scottish, ""', influential, correct, Right, alternate, European, New, sive, local"
blocks.2.ff_or_moe,182,0.3120,0.3878,"After, With, In, There, According, ""[, When, The, However, Other, During, On, Some, They, Many, But, From, At, Most, Con"
blocks.2.ff_or_moe,183,0.4436,0.2907,"), ),, )., ], ""), );, )"", ˈ, .), ):, equivalent, spelled, /, emigrated, annually, Latin, Oslo, died, Reich, spelling"
blocks.2.ff_or_moe,184,0.3975,0.2486,"scoring, speech, standard, Allison, load, alcohol, broken, Oh, Ko, mother, square, cost, scored, 1969, plot, violent, signing, Barber, aiman, ton"
blocks.2.ff_or_moe,185,0.0740,0.3594,"the, a, an, least, first, its, that, their, this, around, at, At, school, various, home, his, some, night, In, high"
blocks.2.ff_or_moe,186,0.3799,0.4050,"[PAD], "")., They, However, )., This, Another, With, Finally, During, .)., '., After, Meanwhile, ]""., '""., The, %., When, .)"
blocks.2.ff_or_moe,187,0.1224,0.3814,"which, the, a, but, that, who, both, their, where, an, including, some, all, see, so, this, as, although, though, with"
blocks.2.ff_or_moe,188,0.1280,0.3252,"the, M, K, In, A, W, E, May, An, D, Co, P, For, State, G, Ar, F, North, San, Pre"
blocks.2.ff_or_moe,189,0.1308,0.3681,"those, other, later, his, their, several, some, various, eventually, others, its, many, the, sometimes, subsequent, even, any, early, keep, making"
blocks.2.ff_or_moe,190,0.1661,0.4231,"the, his, their, three, five, four, her, these, of, a, two, former, those, The, one, six, its, several, other, this"
blocks.2.ff_or_moe,191,0.1968,0.4075,"while, but, which, and, when, although, as, with, because, during, where, ;, though, after, in, so, including, along, despite, who"
blocks.2.ff_or_moe,192,0.2772,0.2977,"others, same, newly, increased, entire, signing, larger, new, remaining, earlier, various, quality, growing, missing, emerging, removal, future, younger, hundreds, necessary"
blocks.2.ff_or_moe,193,0.2146,0.2841,"Con, At, Charles, PC, Cr, During, ather, W, George, M, J, Most, Kal, Mass, endeav, Another, Both, F, Much, Batman"
blocks.2.ff_or_moe,194,0.3033,0.3310,"ot, ation, os, oph, ic, ram, ion, ically, id, ail, et, iv, rist, ing, ations, es, ol, ics, rome, oc"
blocks.2.ff_or_moe,195,0.4580,0.0000,"15, 16, 17, 13, 19, 11, 14, 25, 18, 28, 27, 12, 31, 26, 29, %, 30, 10, 21, 22"
blocks.2.ff_or_moe,196,0.1575,0.3855,"that, from, ;, for, which, against, —, during, such, across, ., around, are, ,, about, on, between, (, were, within"
blocks.2.ff_or_moe,197,0.1813,0.4502,",, ;, (, –, /, ', ., —, is, and, ’, has, also, ("", :, was, ..., as, ),, ."""
