layer,expert_id,Internal_Cohesion,External_Purity,tokens
blocks.1.ff_or_moe,240,0.2828,0.3095,"writing, write, editing, class, El, cap, rest, Mark, written, Miller, Car, Lewis, writers, Se, writer, industry, Vol, anus, mil, serial"
blocks.1.ff_or_moe,241,0.4698,0.3508,"ed, cted, ched, ied, ar, ured, ged, ted, aped, ced, ib, ered, ared, ated, aled, ded, lled, ked, icated, ulated"
blocks.1.ff_or_moe,242,0.4672,0.6424,"April, June, September, November, January, February, July, May, 16, March, 1991, 17, December, 2009, 2008, October, 2005, 1995, 2007, 2003"
blocks.1.ff_or_moe,243,0.2273,0.3156,"27, La, Q, SR, DE, Bridge, MD, AD, Del, Y, Route, By, B, Flow, 5, LS, Der, K, 26, Washington"
blocks.1.ff_or_moe,244,0.3598,0.3152,"white, black, brown, forward, gray, thed, cut, wide, zz, color, wooden, alongside, rather, intermittent, pair, ined, colour, sized, closed, Fritz"
blocks.1.ff_or_moe,245,0.2403,0.3324,"being, having, becoming, taking, receiving, suffering, fellow, providing, way, focus, $, falling, coming, be, more, playing, showing, getting, Red, losing"
blocks.1.ff_or_moe,246,0.3499,0.2878,"Atlantic, fri, sl, Sky, Sl, Season, Light, Baja, Nova, Bar, Coast, PA, ared, Past, kes, con, storms, West, Pacific, ife"
blocks.1.ff_or_moe,247,0.2144,0.2746,"Hampton, op, Jay, Ass, 10, oc, Con, V, may, Che, la, last, Dragon, pe, acqu, word, Wh, Cl, 100, Premi"
blocks.1.ff_or_moe,248,0.3714,0.3040,"originally, ally, initially, intended, fully, Originally, recently, formally, planned, Green, ately, never, ually, listed, officially, Sunday, conceived, founded, privately, ially"
blocks.1.ff_or_moe,249,0.4415,0.2359,"ag, may, Cecil, 06, might, manifest, raw, Tony, Irving, union, 09, ung, num, dike, include, rap, lap, Font, Osborne, luck"
blocks.1.ff_or_moe,250,0.2238,0.3588,"to, up, turned, directly, moving, start, into, turning, began, connection, back, begin, gradually, starts, tos, turns, rise, able, approached, opportunity"
blocks.1.ff_or_moe,251,0.2962,0.3080,"made, makes, scored, broke, make, written, up, mistakes, her, gest, keeping, entered, breaks, initiated, ⁄, rendered, moves, making, Pot, captured"
blocks.1.ff_or_moe,252,0.3459,0.2795,"further, reported, launch, press, too, civil, UN, aver, clean, farther, Ryan, help, greatly, rally, sq, ?""., plant, slowly, 180, cur"
blocks.1.ff_or_moe,253,0.2417,0.4564,"about, approximately, At, regarding, around, 2, what, 12, 20, 10, 15, 5, 11, $, 50, whether, concerning, 25, 6, 18"
blocks.1.ff_or_moe,254,0.1132,0.2991,"End, Club, It, ready, so, when, In, That, as, like, meaning, not, finally, A, At, Y, soon, Just, Wood, Liverpool"
blocks.1.ff_or_moe,255,0.0648,0.3417,"at, that, there, will, would, left, called, the, when, inside, upon, taking, as, :, must, around, At, in, recently, dead"
blocks.2.ff_or_moe,0,0.1363,0.2902,"D, style, d, based, type, Re, F, Op, St, Z, Cur, Red, class, built, Tr, Hal, Fur, Time, Mar, Martin"
blocks.2.ff_or_moe,1,0.0984,0.3114,"The, New, Charles, I, F, de, sub, This, Z, Y, female, An, It, O, abandoned, We, setting, And, ev, Power"
blocks.2.ff_or_moe,2,0.1122,0.3029,"other, most, others, later, sometimes, ultimately, j, often, we, ar, eventually, not, state, future, then, arch, un, last, pl, stand"
blocks.2.ff_or_moe,3,0.1640,0.2859,"within, after, show, necessary, "",, using, George, continued, Republican, before, featured, having, particularly, ("", green, Tom, ""., beyond, following, Southern"
blocks.2.ff_or_moe,4,0.1718,0.4280,"the, him, them, their, his, her, its, a, some, several, it, an, these, what, this, another, using, many, how, themselves"
blocks.2.ff_or_moe,5,0.2236,0.2723,"ship, plants, replaced, forward, music, same, Hollywood, removed, level, Los, man, day, person, plant, burst, subject, quickly, Taylor, places, approach"
blocks.2.ff_or_moe,6,0.2103,0.2821,"13, BC, rather, 15, –, AD, ), 17, following, July, —, ),, 55, 14, 18, 20, Unlike, 10, series, CE"
blocks.2.ff_or_moe,7,0.1539,0.2745,"im, race, ar, ine, ond, past, ,, having, bridge, soon, Rock, idea, Davis, level, without, James, quickly, running, spr, sustained"
blocks.2.ff_or_moe,8,0.1773,0.2902,"power, process, as, following, efforts, race, action, establishment, offers, argument, gen, with, acts, bulk, described, immediately, move, deal, tradition, complex"
blocks.2.ff_or_moe,9,0.2700,0.3231,"own, personal, father, main, best, biggest, original, highest, initial, primary, plot, strongest, proposed, long, largest, highly, negative, critics, greatest, final"
blocks.2.ff_or_moe,10,0.0843,0.3289,"in, ex, and, ,, music, cy, P, or, that, as, L, ., on, left, He, Bar, ', d, art, H"
blocks.2.ff_or_moe,11,0.2271,0.2884,"sides, Both, both, between, too, original, parties, Because, turned, neither, yo, Duke, Man, captain, Mar, Real, rejected, main, ter, attracted"
blocks.2.ff_or_moe,12,0.2482,0.2756,"al, just, arms, m, ve, inter, professional, aya, pr, match, works, Ron, oft, 177, report, ba, dominant, ight, pin, follow"
blocks.2.ff_or_moe,13,0.0942,0.3087,"into, using, black, or, don, im, Taylor, oc, onto, it, ..., is, following, called, —, because, Like, b, as, sees"
blocks.2.ff_or_moe,14,0.2151,0.2689,"dis, inter, imp, used, cur, fl, acting, strip, add, out, circum, dam, use, su, Real, cont, spot, gr, trans, inner"
blocks.2.ff_or_moe,15,0.1713,0.3497,"own, personal, his, first, brother, second, initial, father, next, former, original, time, third, main, new, right, command, newly, final, previous"
blocks.2.ff_or_moe,16,0.2912,0.2683,"dark, green, Millennium, dis, supported, dominant, em, sc, Pall, produced, channel, spread, blacks, described, glass, animated, level, broad, cor, rejected"
blocks.2.ff_or_moe,17,0.0999,0.2925,"arch, race, Rio, sp, book, fact, Mac, many, run, along, critical, re, however, Dr, 15, much, group, out, least, close"
blocks.2.ff_or_moe,18,0.1651,0.2618,"before, prior, comm, leg, reaching, bury, their, setting, Ex, leaving, 500, eventually, division, coming, entering, series, then, Indian, Ch, long"
blocks.2.ff_or_moe,19,0.1597,0.3775,""",, "", ""., [, It, ', One, ""), Tr, "";, Me, songs, ..., R, ,"", That, song, Long, Song, With"
blocks.2.ff_or_moe,20,0.4805,0.2479,"leadership, authorities, thread, settlement, sector, edition, side, portion, ’, PopMatters, premiere, Mail, designation, Online, soil, osphere, uits, administration, physician, economy"
blocks.2.ff_or_moe,21,0.3603,0.3023,"began, to, due, commence, begin, enn, gradually, Fear, months, prior, weeks, ceased, Unable, continued, repeatedly, Gle, Pierre, refused, halted, opener"
blocks.2.ff_or_moe,22,0.2455,0.3301,"He, 5, It, John, In, Mary, According, A, Two, They, Louis, Andrew, 36, At, Although, The, When, One, Tom, These"
blocks.2.ff_or_moe,23,0.1815,0.3326,""", featured, studio, released, song, produced, ', ""', broadcast, reached, written, featuring, ""[, finished, was, originally, held, largely, mostly, contained"
blocks.2.ff_or_moe,24,0.1755,0.2931,"located, developed, far, designed, raised, X, Park, design, imp, back, near, completed, which, originally, built, music, Head, initially, running, une"
blocks.2.ff_or_moe,25,0.1378,0.3856,"by, with, into, as, for, used, about, along, primarily, in, before, to, up, on, within, down, based, from, through, either"
blocks.2.ff_or_moe,26,0.1147,0.3350,"with, for, as, so, and, when, added, considered, was, his, ,, in, is, used, because, set, also, following, offered, ."
blocks.2.ff_or_moe,27,0.1801,0.2971,"without, along, number, Un, music, but, singer, alongside, field, aj, rejected, while, drew, Los, offering, said, Back, bo, retired, band"
blocks.2.ff_or_moe,28,0.3324,0.3879,"third, fourth, second, highest, fifth, week, eighth, year, minute, quarter, century, sixth, month, greatest, round, seventh, ninth, day, place, first"
blocks.2.ff_or_moe,29,0.3677,0.2393,"), ),, )., ""), );, Argentina, hp, .), Fen, Z, worldwide, ”., mix, will, Wh, ""),, Hogan, model, maximum, north"
blocks.2.ff_or_moe,30,0.4910,0.2914,"were, are, ences, appers, iders, icles, ands, visuals, occur, ongs, igs, traces, opers, videos, ugs, have, airs, vies, consist, ockets"
blocks.2.ff_or_moe,31,0.1952,0.3075,"they, we, he, she, there, if, it, you, faced, offered, nothing, few, Bu, kind, Cart, rot, civil, Val, little, fre"
blocks.2.ff_or_moe,32,0.2234,0.3797,"enough, much, too, far, little, very, difficult, late, easy, old, quickly, strange, poor, good, strongly, hard, many, fast, short, highly"
blocks.2.ff_or_moe,33,0.1309,0.2871,"available, work, ..., en, Go, O, country, Home, report, der, book, lo, led, quickly, ves, –, cut, er, Ver, Bell"
blocks.2.ff_or_moe,34,0.1384,0.3472,"title, line, match, battle, titles, spot, game, winning, track, as, role, share, V, Battle, Te, Der, ma, Final, character, """
blocks.2.ff_or_moe,35,0.2901,0.2538,"relationship, Kot, environment, manner, Sim, level, plot, setting, neutral, direction, bill, review, combined, story, short, extr, situation, shared, set, depression"
blocks.2.ff_or_moe,36,0.4075,0.2540,"female, pair, relationship, population, component, vocal, Australian, version, liest, surface, niest, powerful, openings, twin, location, happen, Brazilian, replacement, reddish, string"
blocks.2.ff_or_moe,37,0.0468,0.3754,"e, The, the, those, "", 10, I, a, part, that, A, including, For, from, b, 8, Mar, one, Dan, :"
blocks.2.ff_or_moe,38,0.4339,0.3956,"During, After, The, However, Several, Although, Their, Despite, Later, Both, On, Other, This, Two, They, Further, Following, While, Another, Three"
blocks.2.ff_or_moe,39,0.3604,0.2521,"], ],, [, ]., ..., ]""., double, ]."", ]"", ""[, executive, team, Hans, British, ”, taking, artists, sic, comic, emphasis"
blocks.2.ff_or_moe,40,0.2285,0.2978,"day, next, week, /, 10, Sab, Any, Brown, 12, year, 40, drive, door, without, Summer, job, Ul, meeting, month, few"
blocks.2.ff_or_moe,41,0.3431,0.2592,"day, days, mission, notable, instrumental, Lieutenant, successful, historian, World, wise, significant, Among, important, morning, Norwegian, Spani, subsequent, additional, If, weeks"
blocks.2.ff_or_moe,42,0.1083,0.3332,"the, this, these, what, his, their, those, Taylor, South, Sel, Project, Pal, His, which, Ser, training, Mal, its, N, Sal"
blocks.2.ff_or_moe,43,0.3037,0.3898,"became, went, was, took, began, remained, served, won, appeared, came, gave, had, did, quickly, eventually, moved, involved, brought, featured, decided"
blocks.2.ff_or_moe,44,0.1462,0.4110,"to, into, back, out, down, directly, through, turned, up, around, on, towards, from, onto, away, across, going, off, left, headed"
blocks.2.ff_or_moe,45,0.2399,0.2425,"ia, "",, ci, ie, ine, reduced, Wood, past, ack, Davis, —, cut, Empress, aside, ude, because, But, iss, Mary, ),"
blocks.2.ff_or_moe,46,0.1928,0.3993,"although, they, though, unlike, because, she, despite, Although, he, They, there, This, according, it, He, neither, sometimes, It, just, while"
blocks.2.ff_or_moe,47,0.2472,0.3263,"immediately, Six, just, following, thus, next, After, also, less, quickly, ton, ably, ually, simply, soon, doing, uals, therefore, Early, finishing"
blocks.2.ff_or_moe,48,0.0740,0.3576,"front, the, an, in, N, a, at, mid, its, late, history, pre, his, most, under, their, R, close, early, some"
blocks.2.ff_or_moe,49,0.1675,0.3274,"is, are, k, p, x, us, mo, ot, od, can, ic, ps, ae, ar, al, ura, ol, ag, u, se"
blocks.2.ff_or_moe,50,0.1132,0.3062,"ve, id, been, are, y, said, T, area, way, construction, become, back, Sk, stated, X, ever, former, Ver, er, la"
blocks.2.ff_or_moe,51,0.1373,0.3035,"trans, action, j, boy, new, latter, man, will, girl, pot, is, now, may, area, inn, former, old, men, young, operation"
blocks.2.ff_or_moe,52,0.0680,0.3342,"well, a, part, an, they, far, much, he, the, she, follows, ce, it, opposed, dis, before, did, over, high, w"
blocks.2.ff_or_moe,53,0.0410,0.3190,"taking, with, also, in, and, as, or, se, we, Ste, Ver, provided, on, y, pressure, Michael, work, right, St, not"
blocks.2.ff_or_moe,54,0.1533,0.2870,"s, ll, t, Bar, Sh, 18, Charles, Har, Gar, Field, Co, n, B, ar, Park, 27, Es, Jan, Company, tel"
blocks.2.ff_or_moe,55,0.0790,0.3163,"West, ler, Coast, did, through, —, side, right, saw, after, End, re, Final, over, F, it, roll, art, kes, up"
blocks.2.ff_or_moe,56,0.2861,0.3701,"Army, Corps, 1, SS, troops, committed, commander, command, Division, officer, Department, headquarters, L, C, Regiment, SA, Command, leadership, Brigade, Fourth"
blocks.2.ff_or_moe,57,0.0801,0.3077,"ine, Re, But, as, inter, continued, out, following, having, others, enough, took, Black, although, ines, S, drew, Green, art, for"
blocks.2.ff_or_moe,58,0.1863,0.3302,"through, runs, passing, near, over, passed, just, close, nearly, directly, direct, across, between, passes, approximately, Pros, out, north, straight, although"
blocks.2.ff_or_moe,59,0.0394,0.2706,"., B, second, use, New, A, Com, be, do, un, half, Q, -, on, E, mo, life, Sl, K, House"
blocks.2.ff_or_moe,60,0.1682,0.3073,"wind, fire, just, control, only, support, wood, speed, House, over, depth, work, smoke, energy, rapidly, fall, focus, storm, close, works"
blocks.2.ff_or_moe,61,0.1569,0.2963,"General, based, like, John, acting, Admiral, second, class, Lieutenant, general, focused, even, animal, series, stage, George, limited, built, power, level"
blocks.2.ff_or_moe,62,0.3934,0.2724,"gan, rian, min, dubbed, committed, separated, tes, retired, tied, Cook, Order, heter, developed, Ho, 1848, previously, Parks, ago, nd, ci"
blocks.2.ff_or_moe,63,0.1090,0.3697,"the, with, along, its, some, a, her, most, un, following, other, from, behind, in, his, after, that, under, re, their"
blocks.2.ff_or_moe,64,0.2375,0.2968,"Her, son, fellow, oth, Or, Johnson, far, ad, chi, Kant, Emma, Who, Mor, cu, works, Pil, ring, Charles, ity, work"
blocks.2.ff_or_moe,65,0.2281,0.3417,"titled, The, This, entitled, Our, On, My, Don, Dr, At, "", Mother, Paul, Life, Operation, Lord, From, Your, These, Ste"
blocks.2.ff_or_moe,66,0.1751,0.3067,"own, Z, father, fore, F, children, husband, personal, find, Digital, young, God, will, first, best, Team, Hum, him, feet, mother"
blocks.2.ff_or_moe,67,0.1202,0.2741,"right, feature, under, ret, called, abandoned, past, central, same, ld, re, known, Green, features, complete, developed, late, 10, characteristic, new"
blocks.2.ff_or_moe,68,0.2436,0.3777,"North, South, East, American, West, African, western, Florida, up, China, Korea, Wales, eight, Atlantic, ""., Front, America, Asia, ."", hy"
blocks.2.ff_or_moe,69,0.0509,0.3285,"then, on, as, so, because, upon, again, having, is, back, re, Black, un, In, past, At, in, ma, ul, der"
blocks.2.ff_or_moe,70,0.2504,0.2920,"best, originally, remained, Wild, remaining, gradually, same, moved, Gl, continuing, Others, Lord, Mary, Besides, following, continued, latter, Duke, who, strongest"
blocks.2.ff_or_moe,71,0.1504,0.2951,"American, Canadian, Australian, began, flight, Dr, class, Richard, Indian, series, Tom, re, progress, ex, available, Ma, English, Brazilian, subject, L"
blocks.2.ff_or_moe,72,0.1817,0.3860,"', ,, was, had, ., (, and, ;, is, —, who, -, has, ’, began, as, in, took, saw, did"
blocks.2.ff_or_moe,73,0.2186,0.2648,"az, hold, em, film, ister, coming, race, That, Ap, Stuart, ren, here, himself, we, ier, y, needed, Under, range, designed"
blocks.2.ff_or_moe,74,0.0618,0.3012,"en, down, and, re, water, into, that, north, state, black, set, because, tropical, south, green, on, ,, in, as, west"
blocks.2.ff_or_moe,75,0.2138,0.2989,"single, highly, pair, private, story, multi, fourth, common, large, separate, personal, grand, small, record, unique, period, village, major, full, member"
blocks.2.ff_or_moe,76,0.1839,0.2740,"3, 2, 4, 8, To, 1, un, 7, ft, 0, right, simply, 5, sub, moral, 6, called, On, Pa, Cross"
blocks.2.ff_or_moe,77,0.0920,0.2868,"north, approach, escape, right, lane, y, immediately, left, road, series, open, forced, class, area, Trans, L, route, and, ,, Cross"
blocks.2.ff_or_moe,78,0.3752,0.2549,"), ),, )., );, ā, Latin, Ar, )), ""), .), Ban, Ellis, Philippines, Ko, Stat, ē, titles, players, date, ba"
blocks.2.ff_or_moe,79,0.1225,0.2351,""", "",, ""., ..., [, ', (, :, A, L, "";, ,, and, ."", ,"", ""[, ., /, un, Con"
blocks.2.ff_or_moe,80,0.2814,0.2707,"is, has, contains, -, does, system, represents, tooth, species, appears, ation, structure, populations, population, can, becomes, hypothesis, seal, animal, crest"
blocks.2.ff_or_moe,81,0.0956,0.2929,"Cape, F, Hurricane, a, wind, had, River, But, Storm, Ne, A, Rock, Or, fin, St, We, In, Brown, was, saw"
blocks.2.ff_or_moe,82,0.2528,0.3262,"can, have, must, really, be, could, go, should, get, find, know, actually, ’, already, simply, got, Trust, still, make, approach"
blocks.2.ff_or_moe,83,0.0602,0.2972,"continued, used, fire, Captain, as, being, were, head, King, children, common, use, t, along, law, long, with, ur, g, io"
blocks.2.ff_or_moe,84,0.0857,0.3365,"but, into, as, But, under, along, towards, included, called, y, almost, less, said, contained, W, when, ain, or, that, ou"
blocks.2.ff_or_moe,85,0.0377,0.3197,"right, left, but, un, and, more, most, L, rock, "", such, ,, project, film, many, as, public, with, few, show"
blocks.2.ff_or_moe,86,0.2651,0.3219,"were, They, quickly, showed, are, began, continued, started, originally, did, removed, have, took, opened, colleagues, club, looked, approach, claimed, usually"
blocks.2.ff_or_moe,87,0.4582,0.3533,"ship, battleship, fleet, HMS, cruiser, flotilla, sank, steam, destroyer, USS, sailing, squadron, tender, cargo, battleships, escort, Ne, SMS, initially, George"
blocks.2.ff_or_moe,88,0.3598,0.3369,"album, television, chart, radio, music, website, Billboard, show, video, magazine, dance, song, charts, singing, shows, online, island, airplay, concert, Radio"
blocks.2.ff_or_moe,89,0.2000,0.2649,"how, quickly, exactly, ong, did, 30, 20, diameter, ds, much, mobile, pitch, long, tw, they, short, strength, 10, Highway, expansion"
blocks.2.ff_or_moe,90,0.2483,0.3009,"°, usual, Paul, outer, center, rear, side, beginning, forward, −, centre, base, next, front, placed, lowest, right, F, eastern, mouth"
blocks.2.ff_or_moe,91,0.3676,0.2519,"Depression, Lesser, able, ish, Park, Draw, ic, considered, Rodgers, rock, Bah, unable, organized, imp, aged, debt, ins, budget, 1868, imer"
blocks.2.ff_or_moe,92,0.2602,0.2831,"its, own, Its, peak, initial, final, usual, common, origins, normal, predecessor, first, existence, release, entire, Upon, immediate, Furthermore, adopted, continued"
blocks.2.ff_or_moe,93,0.0842,0.3639,"his, their, the, with, again, a, her, together, for, on, four, six, nine, another, an, playing, several, mostly, briefly, mainly"
blocks.2.ff_or_moe,94,0.0788,0.2872,"level, ,, House, Tr, most, Later, pl, New, film, der, Alan, best, 19th, that, set, R, largest, levels, sp, pen"
blocks.2.ff_or_moe,95,0.2296,0.2751,"ab, ast, ric, ra, present, rom, r, current, ash, Three, as, og, rum, ury, Inter, changed, dam, rog, double, ination"
blocks.2.ff_or_moe,96,0.1367,0.3331,"very, full, few, long, F, 15, nearly, small, highly, 7, well, 1, single, relatively, way, particularly, 16, minute, Cop, low"
blocks.2.ff_or_moe,97,0.2266,0.2609,"people, years, 000, 500, million, long, percent, %, winds, hours, worked, per, men, second, estimated, comm, copies, Un, 250, falling"
blocks.2.ff_or_moe,98,0.1084,0.3145,"west, of, through, east, -, north, without, before, south, point, central, part, half, led, by, along, John, until, side, during"
blocks.2.ff_or_moe,99,0.2706,0.3821,"team, sixth, race, club, same, scoring, Team, second, 2015, top, championship, newly, ninth, game, starting, league, fifth, Hall, Top, 2012"
blocks.2.ff_or_moe,100,0.0450,0.3248,"well, a, part, best, close, The, an, second, St, opposed, share, As, Mill, Best, one, head, as, Union, follows, K"
blocks.2.ff_or_moe,101,0.0598,0.3422,"the, called, following, music, work, been, Rock, known, involved, Head, rock, 15, body, United, took, 16, comm, The, Black, in"
blocks.2.ff_or_moe,102,0.1158,0.2826,"following, having, va, due, t, immediately, career, because, j, Mac, ."", Indian, said, ""., —, v, up, during, may, ne"
blocks.2.ff_or_moe,103,0.6809,0.0000,"2009, 1991, 2008, 2012, 2011, 2003, 1995, 2006, 1993, 1992, 2007, 1994, 2010, 1998, 2004, 2013, 2014, 2002, 1999, 2005"
blocks.2.ff_or_moe,104,0.0511,0.3089,"series, and, ,, that, ions, un, led, ex, M, set, re, on, une, er, began, ly, ., en, N, Se"
blocks.2.ff_or_moe,105,0.1717,0.0000,"A, M, B, F, 1, ., D, X, 3, L, 2, V, G, I, K, C, U, T, N, /"
blocks.2.ff_or_moe,106,0.0425,0.3427,"at, least, the, state, around, number, White, St, age, At, 4, an, times, close, ex, over, Over, first, low, about"
blocks.2.ff_or_moe,107,0.1180,0.2881,"now, after, following, 2000, b, Q, Harry, also, c, ..., Car, Val, wall, 0, James, ina, d, facing, Robert, press"
blocks.2.ff_or_moe,108,0.1164,0.2739,"un, original, f, de, developed, do, trans, co, real, natural, Bond, May, running, str, st, con, protected, ex, une, se"
blocks.2.ff_or_moe,109,0.1327,0.2781,"el, more, G, some, bad, man, let, Bur, limit, orders, patch, ani, design, remained, there, els, position, reason, we, Re"
blocks.2.ff_or_moe,110,0.1452,0.3034,"im, cut, aff, ..., floor, ill, Pan, en, b, team, f, white, off, key, road, cap, add, greatest, black, mass"
blocks.2.ff_or_moe,111,0.2092,0.2926,"ever, St, London, New, An, business, Liverpool, association, San, Dr, Ireland, Z, Philadelphia, Manchester, War, Scotland, book, Duke, issue, Dublin"
blocks.2.ff_or_moe,112,0.2470,0.3148,"minor, other, significant, similar, foreign, smaller, changes, European, local, points, national, individual, different, larger, notable, international, small, unusual, stops, major"
blocks.2.ff_or_moe,113,0.2027,0.2879,"ore, ana, along, la, across, ki, Hope, ari, ans, ...., Bh, Mill, upper, ak, ""., m, pass, g, burst, ."
blocks.2.ff_or_moe,114,0.2013,0.2883,"offered, older, considered, Kate, high, leadership, music, initially, sound, offer, race, Rock, come, placed, continued, took, end, complex, returned, allow"
blocks.2.ff_or_moe,115,0.3116,0.2555,"National, park, bank, fr, Park, unique, cle, Academy, bo, Assembly, Lam, istic, collection, sometimes, fallen, considered, Any, electro, 000, here"
blocks.2.ff_or_moe,116,0.1726,0.3195,"When, Joe, Mc, The, Ben, Mark, studio, D, On, Mike, Matt, Over, J, 60, Chris, Paul, At, B, O, Van"
blocks.2.ff_or_moe,117,0.1129,0.2872,"that, year, they, he, would, immediately, she, I, double, bound, inspired, day, might, side, which, made, date, fuel, spring, summer"
blocks.2.ff_or_moe,118,0.3617,0.3573,"–, championship, District, 49, game, 49th, League, 2006, league, games, 2009, title, ineffective, consecutive, %, NBA, Southwest, team, tournament, debut"
blocks.2.ff_or_moe,119,0.1117,0.3083,"Route, 22, 3, using, He, V, 18, K, U, As, W, like, P, 1, Hall, Q, Ro, Mo, 4, 17"
blocks.2.ff_or_moe,120,0.1981,0.2955,"tall, long, wide, ), Great, Kare, Black, ], Warner, broad, –, In, north, distant, small, forward, give, diameter, ),, ..."
blocks.2.ff_or_moe,121,0.2128,0.3149,"head, Head, heads, face, then, eventually, coach, waters, Little, subsequently, later, open, next, ache, working, sea, Chief, shape, les, inside"
blocks.2.ff_or_moe,122,0.2180,0.2910,"all, music, But, form, Music, difficult, sport, Ne, supply, past, no, trade, Arsenal, film, sin, Naz, League, poor, Ltd, expressing"
blocks.2.ff_or_moe,123,0.1763,0.2918,"the, its, those, 0, what, become, their, approximately, south, beyond, private, mainland, avoid, come, north, past, reach, below, complete, Hell"
blocks.2.ff_or_moe,124,0.3211,0.3659,"000, 500, 0, 22, 300, government, 5, 38, 36, 400, 7, team, 200, 6, 12, 250, 40, Y, 600, 700"
blocks.2.ff_or_moe,125,0.1354,0.3980,"in, during, on, within, at, near, born, published, released, from, between, before, opened, occurred, soon, around, following, August, shortly, throughout"
blocks.2.ff_or_moe,126,0.3257,0.2969,"aged, 18, 13, 14, 17, 19, 16, den, br, 21, 22, ages, 20, depression, der, umber, 15, aw, 38, 12"
blocks.2.ff_or_moe,127,0.1205,0.3054,"out, ship, forward, 18, most, support, 10, ring, developed, dead, ta, touch, of, bank, sur, See, close, Out, land, behind"
blocks.2.ff_or_moe,128,0.1945,0.3722,"main, three, primary, eight, next, five, seven, largest, two, first, nine, most, only, six, highest, top, official, final, initial, opening"
blocks.2.ff_or_moe,129,0.0647,0.2982,"new, tom, un, about, series, whole, some, special, while, ;, Che, tie, art, following, more, using, um, ., effects, it"
blocks.2.ff_or_moe,130,0.1030,0.2879,"line, lines, :, "", up, border, ier, ek, known, X, that, continued, crossing, ing, 20, Old, Key, changed, east, immediately"
blocks.2.ff_or_moe,131,0.2196,0.2769,"direction, old, with, bridge, Island, settlement, energy, video, effort, along, exit, vehicle, leader, current, com, comedy, Kell, second, speed, Res"
blocks.2.ff_or_moe,132,0.2092,0.2584,"work, Im, St, Hir, perpet, Ser, Mc, end, As, opposite, risk, Taylor, flu, sight, response, forces, best, remaining, sum, Pal"
blocks.2.ff_or_moe,133,0.1890,0.2880,"using, em, ad, Head, ill, j, art, ine, here, oc, urai, along, side, inf, du, ret, forthcoming, com, cost, she"
blocks.2.ff_or_moe,134,0.4076,0.2589,"latter, pair, details, amount, highest, proceeds, remainder, resulting, writer, remaining, differences, longest, benefits, lowest, proposed, detailed, fact, strongest, Coleman, authors"
blocks.2.ff_or_moe,135,0.2140,0.2718,"Paris, pass, on, Force, Bar, surface, submitted, Op, ship, attached, provided, ón, northwest, encing, farm, set, plant, ung, later, suit"
blocks.2.ff_or_moe,136,0.0856,0.3655,"other, the, a, even, later, an, over, another, its, their, re, some, at, all, others, are, may, U, D, sometimes"
blocks.2.ff_or_moe,137,0.1008,0.3972,"the, a, their, an, use, some, many, which, both, its, t, three, more, any, two, just, those, better, example, most"
blocks.2.ff_or_moe,138,0.0626,0.2633,"right, music, or, St, left, work, state, hy, register, Duke, ur, running, The, English, ier, as, Se, episode, date, and"
blocks.2.ff_or_moe,139,0.3528,0.2704,"4, 2, 27, 21, 5, 11, 23, 25, 26, 28, 3, Daily, 33, View, historian, 52, 32, 1, 53, 17"
blocks.2.ff_or_moe,140,0.0584,0.3201,"st, go, leg, line, less, ste, qu, for, inter, out, with, tour, went, at, b, used, on, av, ies, in"
blocks.2.ff_or_moe,141,0.2356,0.3242,"take, make, press, break, cut, come, fight, become, trade, draw, keep, win, be, do, put, slow, cur, 20, bri, climb"
blocks.2.ff_or_moe,142,0.3692,0.3321,"], ],, ]., My, ),, ), ]""., 1999, White, ]."", 1995, standard, 2000, 2005, What, It, Young, ..., 1994, 1993"
blocks.2.ff_or_moe,143,0.1351,0.3347,"can, will, is, from, was, himself, being, may, en, became, alone, just, would, came, All, too, as, iner, could, are"
blocks.2.ff_or_moe,144,0.2618,0.3083,"The, Other, Los, Three, Guardian, New, Independent, An, Mary, Kevin, Observer, Bad, Donald, Past, He, On, Simpson, Two, Last, Best"
blocks.2.ff_or_moe,145,0.0817,0.3278,"given, M, 20, 15, Over, race, run, en, for, C, start, 0, For, female, W, Col, n, ry, With, found"
blocks.2.ff_or_moe,146,0.2395,0.2754,"as, such, Although, known, Edward, since, including, formally, Very, Sar, representative, By, Because, Under, Dis, summer, maintained, But, Wit, subsequently"
blocks.2.ff_or_moe,147,0.1406,0.3100,"former, British, rest, p, St, Prime, President, col, Miss, Russian, US, name, old, James, r, Royal, Soviet, wife, en, following"
blocks.2.ff_or_moe,148,0.2165,0.4400,"., ,, ;, —, and, (, near, in, was, during, when, for, after, while, as, before, with, where, :, ""."
blocks.2.ff_or_moe,149,0.2981,0.3346,"Best, Up, Awards, Music, awards, Rock, Award, New, All, Canadian, Book, Club, Player, nomination, Video, job, UK, In, Arts, magazine"
blocks.2.ff_or_moe,150,0.1657,0.2642,"on, peak, position, intensity, It, selling, as, within, Royal, charting, instead, status, Madonna, around, until, ten, However, positions, Singles, before"
blocks.2.ff_or_moe,151,0.0423,0.3012,"m, Rock, when, im, ', pre, Con, der, by, ,, post, with, or, new, and, began, com, He, natural, stand"
blocks.2.ff_or_moe,152,0.0901,0.3102,"not, did, does, very, so, well, number, however, set, Rock, indeed, al, B, most, receive, present, face, more, failed, place"
